data,hora,municipio,causa_acidente,tipo_acidente,latitude,longitude
2019-12-23,16:10:00,PIRAI,Velocidade Incompatível,Tombamento,-22.66483,-43.8735
2020-01-01,20:00:00,DUQUE DE CAXIAS,Ingestão de Substâncias Psicoativas,Queda de ocupante de veículo,-22.65237271,-43.23918118
2020-02-07,21:10:00,MAGE,Condutor Dormindo,Saída de leito carroçável,-22.57214,-43.007291
2020-10-04,00:20:00,DUQUE DE CAXIAS,Condutor Dormindo,Saída de leito carroçável,-22.67052658,-43.27618903
2020-10-30,05:30:00,NOVA IGUACU,Animais na Pista,Atropelamento de Animal,-22.7516014,-43.43849831
2020-12-07,06:40:00,MAGE,Falta de Atenção à Condução,Saída de leito carroçável,-22.5943135,-43.02305931
2018-01-10,03:00:00,QUEIMADOS,Falta de Atenção à Condução,Capotamento,-22.737082,-43.538067
2018-01-13,17:40:00,PIRAI,Condutor Dormindo,Tombamento,-22.663553,-43.840622
2018-01-14,17:45:00,PORTO REAL,Pista Escorregadia,Saída de leito carroçável,-22.449371,-44.321712
2018-01-27,12:55:00,MAGE,Falta de Atenção à Condução,Saída de leito carroçável,-22.605041,-43.064174
2018-02-08,16:30:00,RESENDE,Não guardar distância de segurança,Tombamento,-22.45418719,-44.39575195
2018-03-08,08:30:00,PARACAMBI,Desobediência às normas de trânsito pelo condutor,Colisão lateral,-22.711451,-43.735519
2018-03-08,08:40:00,PORTO REAL,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,-22.45799025,-44.34695725
2018-05-03,05:30:00,BARRA MANSA,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-22.561834,-44.165886
2018-08-26,03:40:00,PORTO REAL,Animais na Pista,Atropelamento de Animal,-22.450125,-44.330193
2018-08-28,05:45:00,SEROPEDICA,Não guardar distância de segurança,Saída de leito carroçável,-22.72037784,-43.68777752
2018-09-07,09:00:00,BARRA MANSA,Agressão Externa,Incêndio,-22.560883,-44.122238
2018-09-30,21:30:00,BARRA MANSA,Pista Escorregadia,Capotamento,-22.559055,-44.17284
2018-10-21,06:00:00,RESENDE,Velocidade Incompatível,Capotamento,-22.495203,-44.570347
2018-10-03,20:40:00,BARRA MANSA,Falta de Atenção à Condução,Tombamento,-22.53126813,-44.19510126
2018-10-29,01:00:00,ITATIAIA,Falta de Atenção à Condução,Capotamento,-22.460867,-44.442963
2018-11-20,09:30:00,TERESOPOLIS,Falta de Atenção à Condução,Saída de leito carroçável,-22.36499899,-42.95036316
2018-11-29,10:53:00,RESENDE,Objeto estático sobre o leito carroçável,Danos eventuais,-22.459236,-44.434776
2018-12-25,23:30:00,BARRA MANSA,Ingestão de Álcool,Saída de leito carroçável,-22.45402855,-44.30228233
2019-06-07,20:00:00,SAPUCAIA,Animais na Pista,Atropelamento de Animal,-21.94714,-42.72613
2019-07-09,21:50:00,ITATIAIA,Mal Súbito,Incêndio,-22.46069,-44.45263
2019-08-23,12:25:00,NOVA IGUACU,Não guardar distância de segurança,Derramamento de carga,-22.78924,-43.37275
2019-09-14,11:50:00,MAGE,Condutor Dormindo,Tombamento,-22.66571,-43.10092
2019-09-21,01:45:00,RIO DE JANEIRO,Animais na Pista,Capotamento,-22.81074,-43.28844
2019-09-26,06:30:00,TERESOPOLIS,Pista Escorregadia,Saída de leito carroçável,-22.18834,-42.86207
2019-11-10,23:00:00,RESENDE,Falta de Atenção à Condução,Saída de leito carroçável,-22.45802,-44.41802
2019-11-29,00:05:00,QUEIMADOS,Falta de Atenção à Condução,Saída de leito carroçável,-22.73656,-43.5401
2020-01-04,01:15:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão com objeto estático,-22.74016179,-43.45921668
2020-02-17,05:15:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão com objeto estático,-22.78923555,-43.37275272
2020-10-14,21:30:00,BARRA MANSA,Falta de Atenção à Condução,Colisão com objeto estático,-22.48279212,-44.25963807
2020-12-09,22:30:00,RESENDE,Falta de Atenção à Condução,Colisão com objeto estático,-22.45083254,-44.33823701
2020-12-10,05:55:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão com objeto estático,-22.81560263,-43.30051808
2018-01-02,19:50:00,RIO DE JANEIRO,Pista Escorregadia,Colisão com objeto estático,-22.8049721,-43.3453508
2018-01-03,00:00:00,QUEIMADOS,Animais na Pista,Colisão com objeto estático,-22.729519,-43.574837
2018-01-08,07:50:00,BARRA MANSA,Fenômenos da Natureza,Colisão com objeto estático,-22.46055631,-44.29027319
2018-01-08,08:00:00,BARRA MANSA,Velocidade Incompatível,Colisão com objeto estático,-22.47516666,-44.26829338
2018-01-10,12:25:00,MAGE,Falta de Atenção à Condução,Colisão com objeto estático,-22.65013578,-43.17386627
2018-01-26,20:30:00,ITATIAIA,Velocidade Incompatível,Colisão com objeto estático,-22.49299076,-44.65022922
2018-02-07,14:00:00,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto estático,-22.65203683,-43.23944092
2018-02-09,00:35:00,TERESOPOLIS,Velocidade Incompatível,Colisão com objeto estático,-22.14797975,-42.79724121
2018-02-09,18:30:00,QUEIMADOS,Falta de Atenção à Condução,Colisão com objeto estático,-22.729519,-43.574837
2018-02-10,18:40:00,PIRAI,Pista Escorregadia,Colisão com objeto estático,-22.6596916,-43.8680777
2018-02-13,06:30:00,BARRA MANSA,Falta de Atenção à Condução,Colisão com objeto estático,-22.54465,-44.17177
2018-02-18,17:20:00,RESENDE,Pista Escorregadia,Colisão com objeto estático,-22.45429514,-44.37783195
2018-02-24,13:10:00,RESENDE,Falta de Atenção à Condução,Colisão com objeto estático,-22.51232437,-44.69833371
2018-03-05,14:50:00,QUEIMADOS,Condutor Dormindo,Colisão com objeto estático,-22.73819,-43.54156494
2018-03-08,13:20:00,PIRAI,Pista Escorregadia,Colisão com objeto estático,-22.66701194,-43.86909485
2018-03-10,16:00:00,BARRA MANSA,Pista Escorregadia,Colisão com objeto estático,-22.4700561,-44.2791088
2018-03-10,20:00:00,PIRAI,Velocidade Incompatível,Colisão com objeto estático,-22.59372606,-44.07302856
2018-03-16,13:30:00,BARRA MANSA,Fenômenos da Natureza,Colisão com objeto estático,-22.55822045,-44.17510271
2018-11-08,18:55:00,RESENDE,Velocidade Incompatível,Colisão com objeto estático,-22.46127192,-44.45178795
2019-02-15,02:15:00,NOVA IGUACU,Ingestão de Álcool,Colisão com objeto estático,-22.76512,-43.41556
2019-05-01,02:20:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão com objeto estático,-22.78395,-43.38195
2019-07-03,10:00:00,BARRA MANSA,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto estático,-22.54135,-44.19176
2019-07-22,02:10:00,SAO JOAO DE MERITI,Condutor Dormindo,Colisão com objeto estático,-22.79777,-43.35742
2019-11-23,21:00:00,RESENDE,Ingestão de Álcool,Colisão com objeto estático,-22.45365,-44.37041
2020-01-18,17:10:00,MESQUITA,Defeito Mecânico no Veículo,Incêndio,-22.77269939,-43.40572178
2020-03-20,23:15:00,BARRA MANSA,Defeito Mecânico no Veículo,Incêndio,-22.56923335,-44.12024318
2020-12-26,15:00:00,NOVA IGUACU,Defeito Mecânico no Veículo,Incêndio,-22.78055198,-43.39208599
2018-01-18,16:50:00,DUQUE DE CAXIAS,Defeito Mecânico no Veículo,Incêndio,-22.66977867,-43.27171326
2018-03-22,02:20:00,SAO JOAO DE MERITI,Defeito Mecânico no Veículo,Incêndio,-22.818039,-43.307873
2018-06-14,18:45:00,NOVA IGUACU,Defeito Mecânico no Veículo,Incêndio,-22.73861644,-43.49390611
2018-07-04,19:15:00,PORTO REAL,Defeito Mecânico no Veículo,Incêndio,-22.449371,-44.321712
2018-07-05,17:20:00,PIRAI,Defeito Mecânico no Veículo,Incêndio,-22.666327,-43.84705
2018-11-21,17:30:00,ITATIAIA,Defeito Mecânico no Veículo,Incêndio,-22.459236,-44.434776
2018-12-14,10:30:00,TERESOPOLIS,Defeito Mecânico no Veículo,Incêndio,-22.422628,-42.951183
2019-04-08,08:10:00,SAO JOAO DE MERITI,Defeito Mecânico no Veículo,Incêndio,-22.81804,-43.30787
2019-04-09,10:50:00,SAO JOAO DE MERITI,Defeito Mecânico no Veículo,Incêndio,-22.81997,-43.315
2019-06-05,11:20:00,RIO DE JANEIRO,Defeito Mecânico no Veículo,Incêndio,-22.80738,-43.3405
2019-09-02,00:47:00,PIRAI,Defeito Mecânico no Veículo,Incêndio,-22.66633,-43.84705
2019-09-22,10:30:00,NOVA IGUACU,Defeito Mecânico no Veículo,Incêndio,-22.74106,-43.52419
2019-11-11,11:00:00,NOVA IGUACU,Defeito Mecânico no Veículo,Incêndio,-22.73884,-43.47245
2019-11-28,18:30:00,BARRA MANSA,Defeito Mecânico no Veículo,Incêndio,-22.56207,-44.15671
2020-02-01,07:30:00,NOVA IGUACU,Defeito Mecânico no Veículo,Incêndio,-22.73913789,-43.47030921
2020-05-23,11:10:00,SAO JOAO DE MERITI,Defeito Mecânico no Veículo,Incêndio,-22.8060415,-43.34289573
2020-07-02,06:10:00,RESENDE,Defeito Mecânico no Veículo,Incêndio,-22.50454219,-44.61629
2020-07-31,17:00:00,PIRAI,Defeito Mecânico no Veículo,Incêndio,-22.62446906,-43.91784668
2020-11-22,05:50:00,NOVA IGUACU,Defeito Mecânico no Veículo,Incêndio,-22.73819,-43.47877979
2020-12-05,11:44:00,DUQUE DE CAXIAS,Defeito Mecânico no Veículo,Incêndio,-22.65737709,-43.24724694
2020-12-16,17:30:00,PORTO REAL,Defeito Mecânico no Veículo,Incêndio,-22.44937197,-44.32171194
2020-12-18,13:00:00,RESENDE,Defeito Mecânico no Veículo,Incêndio,-22.45364576,-44.37040802
2020-12-29,05:30:00,RIO DE JANEIRO,Defeito Mecânico no Veículo,Incêndio,-22.81548519,-43.29087405
2018-01-12,15:30:00,GUAPIMIRIM,Defeito Mecânico no Veículo,Incêndio,-22.46955211,-43.00141145
2018-02-20,23:40:00,QUEIMADOS,Defeito Mecânico no Veículo,Incêndio,-22.737667,-43.491871
2018-05-04,00:50:00,QUEIMADOS,Defeito Mecânico no Veículo,Incêndio,-22.73382953,-43.55590582
2018-10-05,22:00:00,BELFORD ROXO,Defeito Mecânico no Veículo,Incêndio,-22.77178928,-43.40514779
2018-10-23,20:20:00,TERESOPOLIS,Defeito Mecânico no Veículo,Incêndio,-22.3511914,-42.9409267
2018-10-24,18:40:00,NOVA IGUACU,Defeito Mecânico no Veículo,Incêndio,-22.75607898,-43.43247414
2019-06-02,21:35:00,PIRAI,Defeito Mecânico no Veículo,Incêndio,-22.66287,-43.8869
2019-09-21,19:00:00,TERESOPOLIS,Defeito Mecânico no Veículo,Incêndio,-22.31064,-42.93779
2019-11-25,18:45:00,RIO DE JANEIRO,Defeito Mecânico no Veículo,Incêndio,-22.8156,-43.30052
2019-12-04,19:55:00,NOVA IGUACU,Defeito Mecânico no Veículo,Incêndio,-22.74647,-43.44594
2019-12-28,01:00:00,TERESOPOLIS,Defeito Mecânico no Veículo,Incêndio,-22.15853,-42.80593
2020-03-31,16:00:00,ITATIAIA,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.46560057,-44.49102813
2020-11-21,19:00:00,BARRA MANSA,Defeito Mecânico no Veículo,Saída de leito carroçável,-22.53225912,-44.19580936
2020-12-31,00:30:00,SAO JOAO DE MERITI,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.819969,-43.31499997
2018-01-27,16:00:00,BARRA MANSA,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.56202506,-44.14685905
2018-01-27,17:00:00,MESQUITA,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.77681461,-43.41075897
2018-01-27,19:00:00,MAGE,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.657348,-43.084583
2018-10-29,06:15:00,PIRAI,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.66816,-43.85802
2018-10-31,14:50:00,DUQUE DE CAXIAS,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.65569033,-43.24442983
2019-02-05,16:00:00,SAPUCAIA,Defeito Mecânico no Veículo,Tombamento,-21.95256,-42.73351
2019-06-30,01:25:00,BARRA MANSA,Defeito Mecânico no Veículo,Tombamento,-22.5824,-44.11007
2020-12-11,00:15:00,RESENDE,Defeito Mecânico no Veículo,Derramamento de carga,-22.3876,-44.750172
2018-02-01,22:30:00,RESENDE,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.45498043,-44.38463688
2018-06-25,12:50:00,CASIMIRO DE ABREU,Defeito Mecânico no Veículo,Tombamento,-22.47657112,-42.16362835
2018-08-24,01:20:00,MAGE,Defeito Mecânico no Veículo,Tombamento,-22.640835,-43.06292
2018-09-12,20:00:00,PETROPOLIS,Defeito Mecânico no Veículo,Tombamento,-22.53077263,-43.22038114
2019-01-27,15:00:00,ITABORAI,Defeito Mecânico no Veículo,Colisão lateral,-22.75845,-42.88788
2019-01-28,17:15:00,CAMPOS DOS GOYTACAZES,Defeito Mecânico no Veículo,Tombamento,-21.64272,-41.3117
2019-02-11,19:30:00,PETROPOLIS,Defeito Mecânico no Veículo,Saída de leito carroçável,-22.55324,-43.23687
2019-05-15,12:50:00,SAPUCAIA,Defeito Mecânico no Veículo,Tombamento,-21.98044,-42.75369
2020-09-14,06:00:00,PIRAI,Defeito Mecânico no Veículo,Incêndio,-22.59976123,-43.94042912
2020-09-26,21:10:00,GUAPIMIRIM,Defeito Mecânico no Veículo,Incêndio,-22.48851488,-42.99935184
2020-10-22,10:00:00,GUAPIMIRIM,Defeito Mecânico no Veículo,Incêndio,-22.46035934,-42.96568206
2018-04-23,20:30:00,MANGARATIBA,Defeito Mecânico no Veículo,Incêndio,-22.91733002,-43.90756845
2018-06-13,23:50:00,RIO DE JANEIRO,Defeito Mecânico no Veículo,Incêndio,-22.870275,-43.165936
2018-06-27,14:30:00,DUQUE DE CAXIAS,Defeito Mecânico no Veículo,Incêndio,-22.56952499,-43.27745486
2019-08-01,17:10:00,SAO GONCALO,Defeito Mecânico no Veículo,Incêndio,-22.77646,-42.94784
2019-12-27,13:30:00,SAPUCAIA,Defeito Mecânico no Veículo,Incêndio,-21.93381,-42.79637
2020-02-20,06:00:00,PIRAI,Velocidade Incompatível,Tombamento,-22.68044875,-43.83931339
2020-02-22,03:00:00,NOVA IGUACU,Restrição de Visibilidade,Colisão com objeto estático,-22.7380709,-43.48213999
2020-03-12,23:40:00,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Tombamento,-22.65737709,-43.24724694
2020-03-18,07:00:00,PETROPOLIS,Falta de Atenção à Condução,Tombamento,-22.54413793,-43.23287799
2020-06-25,03:30:00,ITABORAI,Condutor Dormindo,Tombamento,-22.73591014,-42.80592689
2020-08-14,06:30:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Tombamento,-22.67374628,-43.28638368
2020-08-16,07:00:00,PETROPOLIS,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,-22.563722,-43.231553
2020-09-03,07:00:00,PIRAI,Falta de Atenção à Condução,Tombamento,-22.6931486,-43.78279481
2020-09-14,07:40:00,TRES RIOS,Falta de Atenção à Condução,Tombamento,-22.07857914,-43.18128514
2020-12-25,06:40:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão com objeto estático,-22.77280597,-43.28626763
2018-01-07,06:30:00,PORTO REAL,Falta de Atenção à Condução,Saída de leito carroçável,-22.420204,-44.290657
2018-01-17,12:00:00,ITAPERUNA,Sinalização da via insuficiente ou inadequada,Tombamento,-21.205482,-41.888138
2018-02-17,10:00:00,SEROPEDICA,Falta de Atenção à Condução,Colisão com objeto estático,-22.730623,-43.594074
2018-02-27,14:30:00,BARRA MANSA,Falta de Atenção à Condução,Colisão com objeto estático,-22.561834,-44.165886
2018-06-03,05:50:00,SEROPEDICA,Condutor Dormindo,Colisão com objeto estático,-22.75243805,-43.69571686
2018-06-20,01:50:00,ITABORAI,Sinalização da via insuficiente ou inadequada,Capotamento,-22.7574026,-42.9368302
2018-09-06,15:39:00,RIO BONITO,Ingestão de Álcool,Saída de leito carroçável,-22.724432,-42.69368
2018-09-25,23:44:00,RESENDE,Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo,Colisão traseira,-22.450125,-44.330193
2018-12-15,05:30:00,ITAGUAI,Defeito na Via,Capotamento,-22.87919502,-43.82074535
2019-01-23,04:30:00,PIRAI,Condutor Dormindo,Tombamento,-22.62454,-43.91765
2019-02-17,00:00:00,ITABORAI,Ingestão de Álcool,Capotamento,-22.73117,-42.95143
2019-04-01,07:00:00,ITABORAI,Agressão Externa,Colisão com objeto estático,-22.73124,-42.95145
2019-04-07,10:30:00,PETROPOLIS,Falta de Atenção à Condução,Colisão com objeto estático,-22.56131,-43.22643
2019-04-12,09:45:00,PARACAMBI,Falta de Atenção à Condução,Tombamento,-22.69306,-43.77363
2019-04-27,09:35:00,TRES RIOS,Condutor Dormindo,Saída de leito carroçável,-22.10819,-43.16514
2019-06-20,18:30:00,VOLTA REDONDA,Falta de Atenção à Condução,Saída de leito carroçável,-22.58139,-44.02161
2019-08-27,15:15:00,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Tombamento,-22.67209,-43.28505
2019-10-01,16:48:00,TANGUA,Agressão Externa,Tombamento,-22.73161,-42.71051
2019-11-03,18:25:00,QUATIS,Ingestão de Álcool,Colisão com objeto estático,-22.44575,-44.29427
2019-12-19,17:00:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Tombamento,-22.79424,-43.36404
2020-01-18,05:10:00,PARACAMBI,Defeito Mecânico no Veículo,Tombamento,-22.68054939,-43.83991241
2020-03-15,11:00:00,TRES RIOS,Ingestão de Álcool,Tombamento,-22.106288,-43.07716023
2020-03-17,11:20:00,PIRAI,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-22.66887159,-43.8268809
2020-07-20,04:15:00,BARRA MANSA,Defeito Mecânico no Veículo,Incêndio,-22.56183393,-44.16588602
2020-08-08,23:00:00,ITATIAIA,Falta de Atenção à Condução,Colisão com objeto estático,-22.45923593,-44.434776
2020-08-09,06:10:00,PARATY,Velocidade Incompatível,Colisão com objeto estático,-23.21978585,-44.73466957
2020-09-06,16:45:00,TRES RIOS,Velocidade Incompatível,Tombamento,-22.08606995,-43.05495303
2020-11-03,14:25:00,PORTO REAL,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.46511993,-44.28491095
2020-12-03,14:00:00,PORTO REAL,Defeito Mecânico no Veículo,Incêndio,-22.46511993,-44.28491095
2018-01-16,00:15:00,PARACAMBI,Falta de Atenção à Condução,Colisão com objeto estático,-22.68973551,-43.80317688
2018-02-09,10:25:00,GUAPIMIRIM,Carga excessiva e/ou mal acondicionada,Tombamento,-22.53158525,-42.99499512
2018-03-07,09:20:00,ITABORAI,Defeito na Via,Tombamento,-22.748209,-42.95015
2018-03-15,05:20:00,CAMPOS DOS GOYTACAZES,Ingestão de Álcool,Colisão com objeto estático,-21.607435,-41.316555
2018-03-29,02:00:00,TRES RIOS,Condutor Dormindo,Colisão com objeto estático,-22.11009404,-43.08215622
2018-04-01,06:03:00,ITATIAIA,Falta de Atenção à Condução,Colisão com objeto estático,-22.49042005,-44.55844407
2018-04-11,19:00:00,DUQUE DE CAXIAS,Defeito Mecânico no Veículo,Incêndio,-22.67141842,-43.28629375
2018-06-13,18:30:00,PORTO REAL,Defeito Mecânico no Veículo,Incêndio,-22.4521446,-44.35657024
2018-08-24,16:35:00,PIRAI,Condutor Dormindo,Tombamento,-22.679905,-43.814217
2018-10-10,09:55:00,BARRA MANSA,Defeito Mecânico no Veículo,Incêndio,-22.45029302,-44.32762384
2018-11-12,11:20:00,ITAGUAI,Falta de Atenção à Condução,Tombamento,-22.90376,-43.8251
2019-02-02,10:20:00,TRES RIOS,Velocidade Incompatível,Tombamento,-22.1275,-43.14702
2019-08-02,05:00:00,ITABORAI,Velocidade Incompatível,Derramamento de carga,-22.73999,-42.95375
2019-12-23,07:40:00,ITAGUAI,Falta de Atenção à Condução,Colisão com objeto estático,-22.87973,-43.8236
2020-06-10,07:40:00,SAPUCAIA,Falta de Atenção à Condução,Derramamento de carga,-21.94047257,-42.81407216
2020-08-02,18:55:00,ITAGUAI,Ingestão de Álcool,Colisão traseira,-22.87672058,-43.81631971
2020-08-31,21:45:00,CAMPOS DOS GOYTACAZES,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-21.34132801,-41.33552699
2020-10-24,05:05:00,VOLTA REDONDA,Ingestão de Álcool,Capotamento,-22.47341979,-44.05990606
2020-03-18,09:00:00,PIRAI,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-22.69305776,-43.77362606
2020-07-09,18:30:00,RESENDE,Desobediência às normas de trânsito pelo condutor,Colisão lateral,-22.45645538,-44.40259093
2020-08-03,15:00:00,MAGE,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-22.65489354,-43.08636526
2018-02-08,16:30:00,AREAL,Condutor Dormindo,Capotamento,-22.2578,-43.1086
2018-02-10,22:45:00,ITABORAI,Falta de Atenção à Condução,Capotamento,-22.767054,-42.910255
2018-02-22,13:00:00,ITABORAI,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-22.756203,-42.887241
2018-04-27,18:40:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Capotamento,-22.56440289,-43.26982498
2018-05-07,03:40:00,AREAL,Ingestão de Álcool,Queda de ocupante de veículo,-22.1987,-43.1562
2018-07-17,11:00:00,VOLTA REDONDA,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-22.52070314,-44.11554895
2018-09-02,16:30:00,MANGARATIBA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,-22.937099,-44.010822
2018-02-14,12:25:00,ITAPERUNA,Falta de Atenção à Condução,Colisão traseira,-21.28243149,-41.72810733
2018-01-12,19:10:00,DUQUE DE CAXIAS,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-22.6574,-43.247284
2018-02-12,07:02:00,BARRA MANSA,Velocidade Incompatível,Capotamento,-22.54465,-44.17177
2018-03-12,03:45:00,PIRAI,Restrição de Visibilidade,Derramamento de carga,-22.68198542,-43.82858276
2018-03-21,05:10:00,PIRAI,Falta de Atenção à Condução,Capotamento,-22.624538,-43.917652
2018-03-26,15:40:00,QUEIMADOS,Avarias e/ou desgaste excessivo no pneu,Capotamento,-22.733366,-43.556595
2018-04-07,16:04:00,BARRA MANSA,Falta de Atenção à Condução,Derramamento de carga,-22.560883,-44.122238
2018-05-15,10:15:00,PIRAI,Agressão Externa,Derramamento de carga,-22.679905,-43.814217
2018-07-02,10:10:00,PIRAI,Falta de Atenção à Condução,Capotamento,-22.672081,-43.817894
2018-10-02,06:45:00,PIRAI,Fenômenos da Natureza,Incêndio,-22.630236,-43.910339
2019-03-13,04:30:00,PETROPOLIS,Falta de Atenção à Condução,Capotamento,-22.42042,-43.15528
2019-09-22,21:20:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Capotamento,-21.73467,-41.34288
2019-10-13,07:50:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.76376,-43.28683
2019-10-27,17:00:00,RESENDE,Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo,Incêndio,-22.3862,-44.75397
2019-03-08,12:00:00,MAGE,Falta de Atenção à Condução,Derramamento de carga,-22.65157,-43.0777
2019-07-07,23:00:00,SAPUCAIA,Carga excessiva e/ou mal acondicionada,Derramamento de carga,-22.05084,-42.78853
2019-02-23,14:35:00,PIRAI,Falta de Atenção à Condução,Colisão traseira,-22.66679,-43.84095
2019-10-07,12:00:00,PIRAI,Falta de Atenção à Condução,Derramamento de carga,-22.66724,-43.86497
2020-04-09,07:30:00,PARATY,Defeito Mecânico no Veículo,Incêndio,-23.151162,-44.69967999
2020-07-06,15:00:00,PETROPOLIS,Defeito Mecânico no Veículo,Incêndio,-22.556263,-43.23718
2020-09-17,12:10:00,MANGARATIBA,Defeito Mecânico no Veículo,Incêndio,-22.93945885,-44.0529249
2020-03-14,07:00:00,PARACAMBI,Defeito Mecânico no Veículo,Incêndio,-22.6896952,-43.79175108
2020-05-02,14:30:00,PARACAMBI,Defeito Mecânico no Veículo,Incêndio,-22.6896952,-43.79175108
2020-05-11,06:20:00,BARRA MANSA,Defeito Mecânico no Veículo,Incêndio,-22.54744306,-44.1836602
2020-06-02,21:20:00,RESENDE,Defeito Mecânico no Veículo,Incêndio,-22.50454219,-44.61629
2018-01-22,11:30:00,SAPUCAIA,Defeito Mecânico no Veículo,Derramamento de carga,-21.995483,-42.914814
2018-03-25,01:42:00,CONCEICAO DE MACABU,Defeito Mecânico no Veículo,Incêndio,-22.17068439,-41.74269319
2018-11-30,18:10:00,SAPUCAIA,Defeito Mecânico no Veículo,Incêndio,-21.980427,-42.753674
2019-09-10,21:00:00,CAMPOS DOS GOYTACAZES,Defeito Mecânico no Veículo,Incêndio,-21.87582,-41.58329
2019-12-29,08:00:00,VASSOURAS,Defeito Mecânico no Veículo,Incêndio,-22.37731,-43.63589
2019-01-13,13:08:00,DUQUE DE CAXIAS,Defeito Mecânico no Veículo,Incêndio,-22.67262983,-43.28440547
2020-01-21,08:30:00,PARATY,Defeito Mecânico no Veículo,Colisão com objeto estático,-23.15459804,-44.704976
2020-03-11,14:50:00,ANGRA DOS REIS,Condutor Dormindo,Colisão com objeto estático,-22.99694551,-44.25137401
2020-05-01,01:08:00,CAMPOS DOS GOYTACAZES,Ingestão de Álcool,Colisão com objeto estático,-21.721021,-41.314408
2020-05-30,18:20:00,SAO GONCALO,Condutor Dormindo,Colisão com objeto estático,-22.76942037,-42.91873581
2020-09-05,04:00:00,NITEROI,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.86981096,-43.11046465
2020-10-20,06:20:00,PETROPOLIS,Defeito na Via,Colisão com objeto estático,-22.54903566,-43.24229724
2020-06-28,00:30:00,TERESOPOLIS,Falta de Atenção à Condução,Colisão com objeto estático,-22.36124312,-42.94876288
2020-09-19,21:30:00,BARRA MANSA,Velocidade Incompatível,Colisão com objeto estático,-22.47546917,-44.26675004
2018-01-06,11:45:00,AREAL,Mal Súbito,Colisão com objeto estático,-22.2159,-43.1308
2018-01-14,08:45:00,RIO DAS OSTRAS,Falta de Atenção à Condução,Colisão com objeto estático,-22.46538853,-42.07107067
2018-01-21,16:05:00,TRES RIOS,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.113234,-43.122291
2018-03-25,04:30:00,PETROPOLIS,Ingestão de Álcool,Colisão com objeto estático,-22.35828987,-43.12502325
2018-05-29,18:00:00,PETROPOLIS,Ingestão de Álcool,Colisão com objeto estático,-22.41293286,-43.09833527
2018-06-28,18:00:00,PETROPOLIS,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.2318709,-43.11787181
2018-11-14,01:20:00,RIO BONITO,Velocidade Incompatível,Colisão com objeto estático,-22.713675,-42.620529
2018-01-02,19:15:00,TERESOPOLIS,Falta de Atenção à Condução,Colisão com objeto estático,-22.150652,-42.801525
2018-01-11,04:30:00,BARRA MANSA,Falta de Atenção à Condução,Colisão com objeto estático,-22.54465,-44.17177
2018-01-15,08:20:00,PIRAI,Carga excessiva e/ou mal acondicionada,Colisão com objeto estático,-22.6335,-43.9046
2018-01-23,11:00:00,PIRAI,Velocidade Incompatível,Colisão com objeto estático,-22.6335,-43.9046
2018-01-28,17:10:00,SAPUCAIA,Pista Escorregadia,Colisão com objeto estático,-22.09247955,-42.80857086
2018-02-27,14:00:00,BARRA MANSA,Falta de Atenção à Condução,Colisão com objeto estático,-22.560883,-44.122238
2018-03-22,11:00:00,PIRAI,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.6663924,-43.8434267
